"name","lat","lon","event_name","attendance_count","yes_rsvp_count","group_name","event_datetime","link"
"Online via Phone or Computer",39.44325637817383,-98.95733642578125,"Embracing Feminine Sexuality as Your Path to Personal Sovereignty",3,3,"Irresistible Women & Amazing Men: Conscious Singles Events","2017-04-26 16:00:00","https://www.meetup.com/irresistibleandamazing/"
"The Blue Door",37.294677734375,-121.98807525634766,"The Blue Door Happy Hour",25,25,"Unumia South Bay Singles Community","2017-04-26 17:30:00","https://www.meetup.com/Unumia-SouthBay/"
"San Jose Improv",37.33563232421875,-121.88829040527344,"The Great Love Debate comes to San Jose - 12 FREE tickets for Meetup members!",2,2,"Social Networking & New Friends South Bay","2017-04-26 20:00:00","https://www.meetup.com/south-bay-meet-new-people/"
,,,"North Bay Mark Group - Novato",4,4,"Bay Area Mark Groups","2017-04-26 19:00:00","https://www.meetup.com/BayAreaMarkGroups/"
"Nick's Crispy Tacos",37.79621124267578,-122.42212677001953,"Ladies Night Cocktails and Girl Talk",11,11,"San Francisco Ladies  Meetup","2017-04-27 18:00:00","https://www.meetup.com/San-Francisco-Single-Ladies-Meetup/"
,,,"[Embarcadero] Board game night at the Ferry Building [FREE]",11,9,"San Francisco Urban Adventure Club","2017-04-27 18:00:00","https://www.meetup.com/San-Francisco-Urban-Adventure-Club/"
,,,"Thursday Evening Walk at Campbell Park",0,2,"- THE HANGOUT CLUB -","2017-04-27 18:00:00","https://www.meetup.com/THE-HANGOUT-CLUB-For-Everyone-20s-50s/"
,,,"We love the 80's",0,4,"We Love the 80's SF Bay Area","2017-04-27 21:00:00","https://www.meetup.com/80s-SF-Bay-Area/"
"Workshop space",37.780731201171875,-122.4035873413086,"NLP Tools for Getting Rid of Anxiety Now",1,1,"Relationship Building  Skills Group","2017-04-27 18:30:00","https://www.meetup.com/sexy-singles-social-masteryclub/"
"715 Harrison",37.78205871582031,-122.39763641357422,"San Francisco Entertainment & Tech Mixer + Expert Panel at 715 Harrison 4/27",47,47,"Happy Hour Club","2017-04-27 18:00:00","https://www.meetup.com/sfbeerclub/"
"Oakland Museum of California",37.79841232299805,-122.26444244384766,"Food Trucks, Free Live Concert, Drinks, Fun, Outdoors @ OMCA - (FREE - No Host)",33,33,"LAKE MERRITT, OAKLAND, & BEYOND! Community-Run Meetup Group","2017-04-28 19:00:00","https://www.meetup.com/LakeMerritt/"
,,,"[Hayes Valley] Happy hour and outdoor movie screening [FREE]",17,17,"San Francisco Urban Adventure Club","2017-04-28 17:30:00","https://www.meetup.com/San-Francisco-Urban-Adventure-Club/"
,,,"[Mission Bay] SFUAC Get Fit for Spring Bootcamp!! [FREE]",4,4,"San Francisco Urban Adventure Club","2017-04-29 14:00:00","https://www.meetup.com/San-Francisco-Urban-Adventure-Club/"
,,,"Baahubali The Conclusion - South Bay Chapter",0,10,"Break Ke Baad - Bay Area Indian Divorced Singles","2017-04-29 12:30:00","https://www.meetup.com/Break-Ke-Baad/"
,,,"Baahubali The Conclusion - East Bay Chapter",0,2,"Break Ke Baad - Bay Area Indian Divorced Singles","2017-04-29 12:30:00","https://www.meetup.com/Break-Ke-Baad/"
"Pleasanton Marriott",37.69458770751953,-121.93465423583984,"Your Hot Life with Hot Love",6,6,"Bold Brave Women Having Fun with Life","2017-04-29 09:00:00","https://www.meetup.com/Let-Love-In-Dating-Again-Relationship-TriValley-Meetup/"
,,,"SPRING FEVER Social Mixer",0,31,"Bay Area International Singles","2017-04-29 18:00:00","https://www.meetup.com/BayAreaInternationalSingles/"
,,,"Blacklight Wars! SAN JOSE",0,5,"Black2Asian - SF Bay Area Fun events and cultural exchange!","2017-04-29 16:30:00","https://www.meetup.com/black2asian/"
,,,"[North Beach] Chinese dumpling making party! [$10]",10,10,"San Francisco Urban Adventure Club","2017-04-30 18:30:00","https://www.meetup.com/San-Francisco-Urban-Adventure-Club/"
"WXYZ Bar",37.376197814941406,-122.02884674072266,"SPRING FEVER Social Mixer",16,16,"Single Transplants, New in Town (Bay Area)","2017-04-29 18:00:00","https://www.meetup.com/single-transplants-bay-area/"
,,,"Warm up game #2 before the golf tournament",0,6,"Bay Area Singles (BAS) 40+","2017-04-29 10:30:00","https://www.meetup.com/Bay-Area-Singles-BAS40/"
,,,"MARCH AND APRIL BIRTHDAYS CELEBRATION - 50's THEMED PARTY",0,104,"Bay Area Singles (BAS) 40+","2017-04-29 19:00:00","https://www.meetup.com/Bay-Area-Singles-BAS40/"
,,,"Singles Movie Night at ALCF-War Room",32,32,"Silicon Valley Christian Singles Play Network (SV CSPN)","2017-04-29 17:00:00","https://www.meetup.com/SV-CSPN/"
,,,"Blacklight Wars! SAN JOSE",0,1,"Females and Asian Males (FAAM)","2017-04-29 16:30:00","https://www.meetup.com/Females-and-Asian-Males-FAAM/"
"Amphora Nueva San Anselmo",37.97425079345703,-122.56250762939453,"Olive Oil Tasting & Wine Tasting in San Anselmo",60,60,"I wanted to do that...Just not alone!","2017-04-29 15:00:00","https://www.meetup.com/San_Francisco_Friends/"
,,,"Exciting Zip Line Adventure in the Redwoods !!",15,15,"I wanted to do that...Just not alone!","2017-04-29 12:30:00","https://www.meetup.com/San_Francisco_Friends/"
"Natural Bridges State Beach",36.95250701904297,-122.05718994140625,"[Santa Cruz] A Day in Santa Cruz [FREE]",18,18,"San Francisco Urban Adventure Club","2017-04-29 10:00:00","https://www.meetup.com/San-Francisco-Urban-Adventure-Club/"
"Edgie's Billiards",37.42738723754883,-121.89613342285156,"Monday Night Billiards @ Edgies (in Milpitas). Free for Ladies",13,13,"!Bay Area Fun Professionals and Friends!","2017-05-01 19:00:00","https://www.meetup.com/BayAreaFunProfessionalsAndFriends/"
"Amphora Nueva San Anselmo",37.97425079345703,-122.56250762939453,"Olive Oil Tasting & Wine Tasting in San Anselmo",47,47,"Unumia East Bay Singles Community","2017-04-29 15:00:00","https://www.meetup.com/Unumia-EastBay/"
"WXYZ Bar",37.376197814941406,-122.02884674072266,"SPRING FEVER Social Mixer",12,12,"New to South Bay - Happy Hour","2017-04-29 18:00:00","https://www.meetup.com/bay-area-happy-hour-events/"
"Amphora Nueva San Anselmo",37.97425079345703,-122.56250762939453,"Olive Oil Tasting & Wine Tasting in San Anselmo",58,58,"Unumia San Francisco Singles Community","2017-04-29 15:00:00","https://www.meetup.com/Unumia-SF/"
,,,"🔥🃏Hot Standup Comedy Show in SF (Free!)",0,1,"Beautiful Singles in 20's, 30's, and 40's","2017-04-29 22:00:00","https://www.meetup.com/Beautiful-Singles-in-20s-30s-and-40s/"
"Starbucks",37.33363723754883,-121.88794708251953,"People's Climate Movement March & Optional Lunch After- San Jose, CA",18,18,"Bay Area Single Boomers Social Meetup","2017-04-29 09:30:00","https://www.meetup.com/Bay-area-single-boomers-Social-Meetup/"
"WXYZ Bar Sunnyvale",37.376197814941406,-122.02884674072266,"SPRING FEVER Social Mixer",23,23,"Social Networking & New Friends South Bay","2017-04-29 18:00:00","https://www.meetup.com/south-bay-meet-new-people/"
,,,"[Inner Sunset] Trivia at Blackthorn tavern [FREE]",15,15,"San Francisco Urban Adventure Club","2017-05-01 20:00:00","https://www.meetup.com/San-Francisco-Urban-Adventure-Club/"
,,,"♥Bay Area Singles Upscale Estate Spring Party♥",105,105,"Bay Area Singles Events and Travel","2017-04-29 10:00:00","https://www.meetup.com/SFBayAreaSinglesEvents/"
,,,"♥Bay Area Singles Upscale Estate Spring Party♥",104,104,"Your Asian Connection","2017-04-29 10:00:00","https://www.meetup.com/YourAsianConnection/"
,,,"♥Bay Area Singles Upscale Estate Spring Party♥",0,76,"Awesome Asian Americans!!!","2017-04-29 10:00:00","https://www.meetup.com/AsiansAmericans/"
,,,"Monet the Early Years - Legion of Honor Exhibition + Lands End Short Hike",0,13,"Bay Area Singles (BAS) 40+","2017-04-30 10:15:00","https://www.meetup.com/Bay-Area-Singles-BAS40/"
,,,"Christian Singles Sunday Fellowship Lunch",2,2,"Silicon Valley Christian Singles Play Network (SV CSPN)","2017-04-30 12:30:00","https://www.meetup.com/SV-CSPN/"
,,,"Right Relationships Singles Series - Safe People",4,4,"Silicon Valley Christian Singles Play Network (SV CSPN)","2017-04-30 17:30:00","https://www.meetup.com/SV-CSPN/"
,,,"[Outer Richmond] Archery lesson and potluck picnic in the park [$10]",18,18,"San Francisco Urban Adventure Club","2017-04-30 14:00:00","https://www.meetup.com/San-Francisco-Urban-Adventure-Club/"
"The Loft",37.75722122192383,-122.41199493408203,"An Introduction to the Pleasure Course",10,10,"Sexy Singles","2017-04-30 17:00:00","https://www.meetup.com/sexysinglessf/"
"LeQuy",37.28628158569336,-121.97526550292969,"Mingle & Marker - a social art experience",6,6,"Unumia South Bay Singles Community","2017-04-30 14:30:00","https://www.meetup.com/Unumia-SouthBay/"
"Albany Bulb",37.88979721069336,-122.32469177246094,"Dogwalk at Albany Bulb anyone?",1,1,"East Bay Single & Dog-Lover","2017-04-30 10:00:00","https://www.meetup.com/East-Bay-Single-Dog-Lovers/"
"LeQuy",37.28628158569336,-121.97526550292969,"Mingle & Marker - color, create, chat",6,6,"Bay Area Single Boomers Social Meetup","2017-04-30 14:30:00","https://www.meetup.com/Bay-area-single-boomers-Social-Meetup/"
,,,"April Cuddle Party in Santa Clara",19,19,"Cuddle Party - South Bay & Santa Cruz","2017-04-30 13:30:00","https://www.meetup.com/Cuddle-Party-South-Bay-Santa-Cruz/"
,,,"Potluck Picnic in Crissy Field & SITC's 6th Birthday!!",0,36,"SITC ▪ Singles in the City ▪ Born 1960>1979","2017-04-30 14:30:00","https://www.meetup.com/SITCSF/"
,,,"Single Mingle with a View in Quaint Benicia",0,12,"East Bay Ladies and Gents looking to meet (age 45+)","2017-04-30 16:00:00","https://www.meetup.com/Dating-for-ages-45-plus/"
,,,"42nd Black April Commemoration",0,2,"Awesome Asian Americans!!!","2017-04-30 12:00:00","https://www.meetup.com/AsiansAmericans/"
"Madrone Art Bar ",37.77421188354492,-122.43733978271484,"*Free Therapy! Motown Dance Party* Soul Train Style ;) ;)",13,13,"I wanted to do that...Just not alone!","2017-05-01 19:30:00","https://www.meetup.com/San_Francisco_Friends/"
,,,"[Bayview] Strategy Board Game Night - Empires: Age of Discovery  [FREE]",6,6,"San Francisco Urban Adventure Club","2017-05-01 18:30:00","https://www.meetup.com/San-Francisco-Urban-Adventure-Club/"
,,,"[Embarcadero] Happy Hour: Korean Edition [$1 RSVP]",9,9,"San Francisco Urban Adventure Club","2017-05-02 17:30:00","https://www.meetup.com/San-Francisco-Urban-Adventure-Club/"
"Los Gatos Calvary Church",37.23196029663086,-121.96466064453125,"""Forgiveness"" with Dr. Fred Luskin of the Stanford Forgiveness Project",53,53,"Divorce and Relationship Recovery Los Gatos","2017-05-02 19:00:00","https://www.meetup.com/DRR-Los-Gatos/"
"A Private Home",37.668819427490234,-122.08079528808594,"Monthly Hayward Mark Group",3,3,"Bay Area Mark Groups","2017-05-02 19:30:00","https://www.meetup.com/BayAreaMarkGroups/"
"A Private Home",0,0,"Mid-Penisula Mark Group in Portola Valley",6,6,"Bay Area Mark Groups","2017-05-02 19:30:00","https://www.meetup.com/BayAreaMarkGroups/"
"Lifetree Café Menlo Park ",37.43286895751953,-122.1999740600586,"Good Lookin’: A Healthy Approach to Body Image (Lifetree Café Menlo Park)",2,2,"Lifetree Café Bay Area","2017-05-03 18:30:00","https://www.meetup.com/LTCbayarea/"
"Teleclass",37.77711868286133,-122.41963958740234,"DECODING “Let's be friends,"" ""Friends with benefits,” & “service  agreements.”",1,1,"Tri-Valley Singles","2017-05-03 18:00:00","https://www.meetup.com/Tri-Valley-Singles/"
,,,"Cruise Cuba from Montego Bay Jamaica",0,26,"East Bay Ladies and Gents looking to meet (age 45+)","2017-05-03 23:00:00","https://www.meetup.com/Dating-for-ages-45-plus/"
,,,"North Bay Mark Group - Novato",1,1,"Bay Area Mark Groups","2017-05-03 19:00:00","https://www.meetup.com/BayAreaMarkGroups/"
,,,"SOUL POWER!",14,15,"BAY AREA SINGLES!","2017-05-03 19:00:00","https://www.meetup.com/meetup-Bay-Area-Singles/"
,,,"Join us for 'Pub Quiz Night' at the Freewheel Brewing Company!",37,45,"45+ Singles' Trivia & More! Menlo Park & Neighbors of MP!","2017-05-03 19:30:00","https://www.meetup.com/45-Singles-Trivia-more-Menlo-Park-Neighbors-of-MP/"
,,,"Drinks @ The Forager - SJ",0,7,"- THE HANGOUT CLUB -","2017-05-03 20:30:00","https://www.meetup.com/THE-HANGOUT-CLUB-For-Everyone-20s-50s/"
,,,"WARRIORS vs JAZZ  - GAME 2",0,13,"Bay Area Singles (BAS) 40+","2017-05-04 18:30:00","https://www.meetup.com/Bay-Area-Singles-BAS40/"
"Lake Chalet Entrance / Lake Merritt",37.80263137817383,-122.26181030273438,"Walk Lake Merritt 3.1 miles",6,6,"LAKE MERRITT, OAKLAND, & BEYOND! Community-Run Meetup Group","2017-05-04 18:30:00","https://www.meetup.com/LakeMerritt/"
"Pink Onion",37.768768310546875,-122.41487884521484,"Unumia Social: eat, drink, mingle @ Pink Onion SF",54,54,"I wanted to do that...Just not alone!","2017-05-04 18:00:00","https://www.meetup.com/San_Francisco_Friends/"
"Savoy Tivoli",37.80024719238281,-122.40750885009766,"CUATRO de MAYO - CINCO de MAYO Starts May 4 @ The SAVOY TIVOLI, North Beach",4,4,"I wanted to do that...Just not alone!","2017-05-04 18:00:00","https://www.meetup.com/San_Francisco_Friends/"
,,,"[Fidi] First Thursdays Art Walk & wine [FREE]",2,3,"San Francisco Urban Adventure Club","2017-05-04 17:00:00","https://www.meetup.com/San-Francisco-Urban-Adventure-Club/"
,,,"Thursday Evening Walk at Campbell Park",0,1,"- THE HANGOUT CLUB -","2017-05-04 18:00:00","https://www.meetup.com/THE-HANGOUT-CLUB-For-Everyone-20s-50s/"
,,,"SF Blackout Prep: Get ""Staying Power"" Before Next SF Power-Outage or Emergency",0,1,"San Francisco Fierce Gentlemen Meetup","2017-05-04 18:00:00","https://www.meetup.com/Fierce-Gentlemen/"
"Pink Onion",37.768768310546875,-122.41487884521484,"Unumia Social: eat, drink, mingle @ Pink Onion SF",55,55,"Unumia East Bay Singles Community","2017-05-04 18:00:00","https://www.meetup.com/Unumia-EastBay/"
"Pink Onion",37.768768310546875,-122.41487884521484,"Unumia Social: eat, drink, mingle @ Pink Onion SF",53,53,"Unumia San Francisco Singles Community","2017-05-04 18:00:00","https://www.meetup.com/Unumia-SF/"
,,,"We love the 80's",0,1,"We Love the 80's SF Bay Area","2017-05-04 21:00:00","https://www.meetup.com/80s-SF-Bay-Area/"
,,,"Comedy Gold at Valley Tavern!",0,1,"Offbeat San Francisco","2017-05-04 21:30:00","https://www.meetup.com/offbeat-san-francisco/"
"Spats Restaurant & Saloon",37.872615814208984,-122.26873779296875,"Cinco de Mayo Berkeley Bar Crawl!",37,37,"Not Married? No kids? No problem! - Making New Connections","2017-05-05 20:00:00","https://www.meetup.com/Not-Married-No-kids-No-problem-Social-30s-40s/"
"Spats Restaurant & Saloon",37.872615814208984,-122.26873779296875,"Cinco de Mayo Berkeley Bar Crawl!",34,34,"Bay Area Tastings: Food and Drink","2017-05-05 20:00:00","https://www.meetup.com/Bay-Area-Tastings-Food-and-Drink/"
,,,"Cinco de Mayo - Fremont",0,17,"Bay Area Fun Single Friends!!","2017-05-05 19:00:00","https://www.meetup.com/DesiSinglesNetwork/"
"FM Art Gallery",37.81430435180664,-122.26760864257812,"Art Galleries; Wine; Good Food @ First Friday Art Walk - Uptown Oakland (FREE)",26,26,"LAKE MERRITT, OAKLAND, & BEYOND! Community-Run Meetup Group","2017-05-05 19:00:00","https://www.meetup.com/LakeMerritt/"
"WXYZ Bar at the Aloft Hotel, Cupertino, CA",37.3254508972168,-122.03287506103516,"Cinco De Margaritaville Dance Party",351,351,"I wanted to do that...Just not alone!","2017-05-05 18:00:00","https://www.meetup.com/San_Francisco_Friends/"
"Mijita Cocina Mexicana",37.79547882080078,-122.39303588867188,"[Embarcadero] Dungeons and Dragons at the Ferry Building [FREE]",2,2,"San Francisco Urban Adventure Club","2017-05-05 18:00:00","https://www.meetup.com/San-Francisco-Urban-Adventure-Club/"
,,,"[Mission] Cinco de Mayo pub and taqueria crawl! [FREE]",68,54,"San Francisco Urban Adventure Club","2017-05-05 18:00:00","https://www.meetup.com/San-Francisco-Urban-Adventure-Club/"
,,,"Oakland First Fridays | Music + Art + Wine + Food + Vendors| Lets Have Fun",16,16,"Bay Area Happenings","2017-05-05 19:30:00","https://www.meetup.com/BayAreaHappenings/"
,,,"Rock and Roll on Cinco De Mayo!",0,12,"- THE HANGOUT CLUB -","2017-05-05 19:00:00","https://www.meetup.com/THE-HANGOUT-CLUB-For-Everyone-20s-50s/"
,,,"Mission Peak Hike",0,1,"Black2Asian - SF Bay Area Fun events and cultural exchange!","2017-05-05 10:00:00","https://www.meetup.com/black2asian/"
"Spats Berkeley",37.87262725830078,-122.26872253417969,"Cinco de Mayo Berkeley Bar Crawl!",31,31,"Unumia East Bay Singles Community","2017-05-05 20:00:00","https://www.meetup.com/Unumia-EastBay/"
"Spats Restaurant & Saloon",37.872615814208984,-122.26873779296875,"Cinco de Mayo Berkeley Bar Crawl!",29,29,"Unumia South Bay Singles Community","2017-05-05 20:00:00","https://www.meetup.com/Unumia-SouthBay/"
"Spats Restaurant & Saloon",37.872615814208984,-122.26873779296875,"Cinco de Mayo Berkeley Bar Crawl!",11,11,"Flirt Camp SF","2017-05-05 20:00:00","https://www.meetup.com/FlirtCampSF/"
"Spats Restaurant & Saloon",37.872615814208984,-122.26873779296875,"Cinco de Mayo Berkeley Bar Crawl!",32,32,"Unumia San Francisco Singles Community","2017-05-05 20:00:00","https://www.meetup.com/Unumia-SF/"
,,,"Cinco de Mayo Berkeley Bar Crawl!",0,4,"Beautiful Singles in 20's, 30's, and 40's","2017-05-05 20:00:00","https://www.meetup.com/Beautiful-Singles-in-20s-30s-and-40s/"
"pier 40",37.781951904296875,-122.38787841796875,"Cinco De Mayo Yacht Party",12,12,"South Bay to SF Dance Party Meetup","2017-05-05 22:30:00","https://www.meetup.com/South-Bay-to-SF-Dance-Party/"
,,,"♥Yosemite Hiking Trip at Upscale Vacation Home♥",14,14,"Bay Area Singles Events and Travel","2017-05-05 16:00:00","https://www.meetup.com/SFBayAreaSinglesEvents/"
" Yosemite Vacation Home",37.676231384277344,-119.77639770507812,"♥Yosemite Hiking Trip at Upscale Vacation Home♥",13,13,"Your Asian Connection","2017-05-05 16:00:00","https://www.meetup.com/YourAsianConnection/"
,,,"Let's eat Chinese vegetarian food @ Long Life Vegi House",0,14,"Awesome Asian Americans!!!","2017-05-05 19:00:00","https://www.meetup.com/AsiansAmericans/"
,,,"5 MINUTE MINGLE & MATCH (AGES 32-49) - THE FUN WAY TO MEET WITH OTHER SINGLES!",0,21,"SAN FRANCISCO'S BEST SINGLES EVENTS!","2017-05-06 19:30:00","https://www.meetup.com/SFs-Best-Singles-Events/"
,,,"GOLF TOURNAMENT",0,19,"Bay Area Singles (BAS) 40+","2017-05-06 12:00:00","https://www.meetup.com/Bay-Area-Singles-BAS40/"
,,,"Hiking Part 2 - Little Yosemite",0,2,"Black2Asian - SF Bay Area Fun events and cultural exchange!","2017-05-06 09:00:00","https://www.meetup.com/black2asian/"
"War Memorial Opera House",37.778385162353516,-122.41998291015625,"SF Ballet Cinderella Sat, May 6 at 7pm",6,6,"Unumia San Francisco Singles Community","2017-05-06 19:00:00","https://www.meetup.com/Unumia-SF/"
,,,"Music and Shenanigans at The Riptide",0,6,"We Love the 80's SF Bay Area","2017-05-06 21:30:00","https://www.meetup.com/80s-SF-Bay-Area/"
,,,"[Western Addition] Movie night: Guardians of the Galaxy 2 [$13]",4,4,"San Francisco Urban Adventure Club","2017-05-09 18:30:00","https://www.meetup.com/San-Francisco-Urban-Adventure-Club/"
